URL,LengthOfURL,Domain,URLComplexity,CharacterComplexity,DomainLengthOfURL,IsDomainIP,TLD,TLDLength,LetterCntInURL,URLLetterRatio,DigitCntInURL,URLDigitRatio,EqualCharCntInURL,QuesMarkCntInURL,AmpCharCntInURL,OtherSpclCharCntInURL,URLOtherSpclCharRatio,NumberOfHashtags,NumberOfSubdomains,HavingPath,PathLength,HavingQuery,HavingFragment,HavingAnchor,HasSSL,IsUnreachable,LineOfCode,LongestLineLength,HasTitle,HasFavicon,HasRobotsBlocked,IsResponsive,IsURLRedirects,IsSelfRedirects,HasDescription,HasPopup,HasIFrame,IsFormSubmitExternal,HasSocialMediaPage,HasSubmitButton,HasHiddenFields,HasPasswordFields,HasBankingKey,HasPaymentKey,HasCryptoKey,HasCopyrightInfoKey ,CntImages,CntFilesCSS,CntFilesJS,CntSelfHRef,CntEmptyRef,CntExternalRef,CntPopup,CntIFrame,UniqueFeatureCnt,WAPLegitimate,WAPPhishing,ShannonEntropy,FractalDimension,KolmogorovComplexity,HexPatternCnt,Base64PatternCnt,LikelinessIndex,Label
https://update.mupk.com.br/info/dr/loris/,41,update.mupk.com.br,20.125,0.03030303,18,0,br,2,26,0.634,0,0,0,0,0,7,0.171,0,2,1,15,0,0,0,1,0,433,951,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051735176,0.044314639,4.076103171,0.857142857,1.210526316,0,2,0.611111111,Phishing
https://www.fwdobserver.com,27,www.fwdobserver.com,5.875,0.052631579,19,0,com,3,14,0.519,0,0,0,0,0,1,0.037,0,1,0,0,0,0,0,1,0,6,4490,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,2,0,2,0,0,3,0.070829154,0.043343671,3.84385619,1,1.32,0,2,0.7895,Legitimate
https://shorturl.at/prtRW,25,shorturl.at,8.125,0.058823529,11,0,at,2,15,0.6,0,0,0,0,0,2,0.08,0,0,1,6,0,0,1,1,0,486,951,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072900151,0.054871499,3.454986856,1,1.333333333,0,2,1,Phishing
https://www.peaceripples.com,28,www.peaceripples.com,6,0.05,20,0,com,3,15,0.536,0,0,0,0,0,1,0.036,0,1,0,0,0,0,0,1,1,738,405458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,20,41,16,0,37,0,8,9,0.072064278,0.049512588,3.719294526,1,1.307692308,0,2,0.65,Legitimate
http://www.sports.thehealthmood.net,35,www.sports.thehealthmood.net,7.375,0.035714286,28,0,net,3,22,0.629,0,0,0,0,0,2,0.057,0,2,0,0,0,0,0,0,0,2,43,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078290879,0.053021769,3.632048828,1,1.25,0,2,0.5,Phishing
http://87.120.115.240/Downloads/libro2000.pdf.lnk,49,87.120.115.240,16.125,0.023809524,14,1,240,3,20,0.408,15,0.306,0,0,0,7,0.143,0,2,1,28,0,0,0,0,0,2,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032082925,0.032540207,4.399677289,1,1.181818182,4,2,0.606181319,Phishing
https://att-100689-107113.square.site/,38,att-100689-107113.square.site,11.25,0.033333333,29,0,site,4,13,0.342,12,0.316,0,0,0,5,0.132,0,1,1,1,0,0,1,1,0,68,80,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04076036,0.038486379,4.062305474,0.75,1.166666667,2,3,0.575757576,Phishing
https://www.gfdgh.org,21,www.gfdgh.org,5.125,0.076923077,13,0,org,3,8,0.381,0,0,0,0,0,1,0.048,0,1,0,0,0,0,0,1,0,90,136,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0.069972968,0.04096872,3.431623566,1,1.421052632,0,2,0.692307692,Legitimate
https://www.hurricaneshutterpros.com,36,www.hurricaneshutterpros.com,7,0.035714286,28,0,com,3,23,0.639,0,0,0,0,0,1,0.028,0,1,0,0,0,0,0,1,1,136,64813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.070483562,0.047049022,3.844384532,1,1.235294118,0,2,0.678571429,Legitimate
https://www.historyinportsmouth.co.uk,37,www.historyinportsmouth.co.uk,7.625,0.034482759,29,0,uk,2,23,0.622,0,0,0,0,0,2,0.054,0,2,0,0,0,0,0,1,0,143,561,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,3,0,0,3,0.071191734,0.046974945,3.797042165,1,1.235294118,0,2,0.827586207,Legitimate
https://www.podcast.sjrdesign.net,33,www.podcast.sjrdesign.net,7.125,0.04,25,0,net,3,19,0.576,0,0,0,0,0,2,0.061,0,2,0,0,0,0,0,1,0,111,479,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,0,0,4,0,1,0,0.070606464,0.048245614,3.881727679,1,1.266666667,0,2,0.84,Legitimate
https://www.direktpress.se,26,www.direktpress.se,5.75,0.055555556,18,0,se,2,13,0.5,0,0,0,0,0,1,0.038,0,1,0,0,0,0,0,1,0,228,200,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,22,20,0,39,0,2,4,0.076451794,0.050617842,3.40726823,1,1.333333333,0,2,0.777777778,Legitimate
https://mettamasklugginss.gitbook.io/us,39,mettamasklugginss.gitbook.io,10.375,0.032258065,28,0,io,2,28,0.718,0,0,0,0,0,3,0.077,0,1,1,3,0,0,0,1,0,140,48299,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,2,4,3,0,4,0,0,0,0.057759054,0.04724498,3.851647124,1,1.216216216,0,2,0.571428571,Phishing
https://ayn809.com/,19,ayn809.com,7.375,0.090909091,10,0,com,3,6,0.316,3,0.158,0,0,0,2,0.105,0,0,1,1,0,0,0,1,0,433,951,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050350331,0.041185231,3.794653474,0.75,1.444444444,0,2,0.7,Phishing
http://87.120.115.240/Downloads/botas-chelsea-track-filipa-hagg-kuah--720x9002525252525252540mujerhoy.jpg.lnk,109,87.120.115.240,27.125,0.009803922,14,1,240,3,55,0.505,33,0.303,0,0,0,14,0.128,0,2,1,88,0,0,0,0,0,2,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.029324712,0.030943955,4.775718657,1,0.884615385,4,8,0.314484127,Phishing
https://partywallsurveying.com/wp-admin/update/navyfederal/,59,partywallsurveying.com,21.875,0.019607843,22,0,com,3,45,0.763,0,0,0,0,0,6,0.102,0,0,1,29,0,0,1,1,0,433,951,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049751509,0.04155075,4.292567417,0.857142857,1.086206897,0,3,0.681818182,Phishing
https://www.lafelarestaurant.com,32,www.lafelarestaurant.com,6.5,0.041666667,24,0,com,3,19,0.594,0,0,0,0,0,1,0.031,0,1,0,0,0,0,0,1,0,1602,60236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,28,29,48,0,64,0,2,0,0.069439846,0.047554442,3.881727679,1,1.266666667,0,2,0.708333333,Legitimate
http://www.emisfer.com,22,www.emisfer.com,5.25,0.066666667,15,0,com,3,10,0.455,0,0,0,0,0,1,0.045,0,1,0,0,0,0,0,0,0,2,29,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074696193,0.046043341,3.68418372,1,1.4,0,2,0.75,Phishing
https://www.lindysfurniture.com,31,www.lindysfurniture.com,6.375,0.043478261,23,0,com,3,18,0.581,0,0,0,0,0,1,0.032,0,1,0,0,0,0,0,1,0,1093,12331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,2,4,143,0,141,0,2,6,0.062707181,0.042056341,4.116264616,1,1.275862069,0,2,0.695652174,Legitimate
https://apestakeapp.ml/?gclid=cj0kcqia4uccbhddarisah5jyukc1dobok6ruhth4swhs-aoeqogen1m8yoib5u5shxaqhlki12striaai8yealw_wcb,122,apestakeapp.ml,24.25,0.00877193,14,0,ml,2,95,0.779,13,0.107,1,1,0,4,0.049,0,0,1,1,1,0,0,1,0,15,155,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042057171,0.036549082,4.846706414,1,0.909090909,0,4,0.642857143,Phishing
https://www.mintspringsfarm.net,31,www.mintspringsfarm.net,6.375,0.043478261,23,0,net,3,18,0.581,0,0,0,0,0,1,0.032,0,1,0,0,0,0,0,1,1,533,135489,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,11,16,40,8,0,26,0,9,0,0.070083016,0.046662283,3.745406426,1,1.275862069,0,2,0.5217,Legitimate
https://7qqnms7f.iqoi4.win/,27,7qqnms7f.iqoi4.win,8.875,0.052631579,18,0,win,3,13,0.481,3,0.111,0,0,0,3,0.111,0,1,1,1,0,0,0,1,0,2,35,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04677071,0.036912127,3.75326969,0.75,1.32,0,2,0.388888889,Phishing
https://www.churchillscholarship.org,36,www.churchillscholarship.org,7,0.035714286,28,0,org,3,23,0.639,0,0,0,0,0,1,0.028,0,1,0,0,0,0,0,1,0,37,16172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,0,2,0,1,3,0.064366682,0.043106572,3.752637018,1,1.235294118,0,2,0.857142857,Legitimate
https://www.stkildafestival.com.au,34,www.stkildafestival.com.au,7.25,0.038461538,26,0,au,2,20,0.588,0,0,0,0,0,2,0.059,0,2,0,0,0,0,0,1,0,189,13068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,1,6,11,1,11,0,4,0,0.065656069,0.045833713,4.042433004,1,1.258064516,0,2,0.846153846,Legitimate
https://www.nashikdirectory.com,31,www.nashikdirectory.com,6.375,0.043478261,23,0,com,3,18,0.581,0,0,0,0,0,1,0.032,0,1,0,0,0,0,0,1,0,1155,26354,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,8,11,38,0,44,0,3,7,0.06761318,0.044458563,4.047299098,1,1.275862069,0,2,0.666666667,Legitimate
http://reschiastudios.com/-fr-/,31,reschiastudios.com,12.875,0.041666667,18,0,com,3,19,0.613,0,0,0,0,0,5,0.161,0,0,1,6,0,0,1,0,0,433,951,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.056130839,0.046065929,3.923231429,0.8,1.266666667,0,2,0.833333333,Phishing
https://www.mobilesolutions.gr,30,www.mobilesolutions.gr,6.25,0.045454545,22,0,gr,2,17,0.567,0,0,0,0,0,1,0.033,0,1,0,0,0,0,0,1,0,352,676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,4,14,0,1,11,0,0,10,0.068877505,0.04623705,3.913799565,1,1.285714286,0,2,0.666666667,Legitimate
https://www.reddoordesign.co.uk,31,www.reddoordesign.co.uk,6.875,0.043478261,23,0,uk,2,17,0.548,0,0,0,0,0,2,0.065,0,2,0,0,0,0,0,1,1,235,64813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0.063500758,0.043196556,3.940759833,1,1.285714286,0,2,0.652173913,Legitimate
http://www.bjxzalpc.ru,22,www.bjxzalpc.ru,5.25,0.066666667,15,0,ru,2,10,0.455,0,0,0,0,0,1,0.045,0,1,0,0,0,0,0,0,0,2,30,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061637198,0.037272512,3.78418372,1,1.4,0,2,0.5,Phishing
https://www.cshp.ca,19,www.cshp.ca,4.875,0.090909091,11,0,ca,2,6,0.316,0,0,0,0,0,1,0.053,0,1,0,0,0,0,0,1,0,1522,9240,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,14,2,7,98,0,127,0,1,7,0.086160901,0.048884265,3.101881223,1,1.470588235,1,2,0.6429,Legitimate
https://www.rogersschools.net,29,www.rogersschools.net,6.125,0.047619048,21,0,net,3,16,0.552,0,0,0,0,0,1,0.034,0,1,0,0,0,0,0,1,0,10900,8651,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,70,40,40,149,3,29,0,25,10,0.076273031,0.049337019,3.633974076,1,1.296296296,0,2,0.80952381,Legitimate
http://87.120.115.240/Downloads/urb-tbs-bb404-p-1.pdf.lnk,57,87.120.115.240,19.125,0.02,14,1,240,3,24,0.421,15,0.263,0,0,0,11,0.193,0,2,1,36,0,0,0,0,0,2,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03063783,0.032051987,4.488525295,1,1.153846154,5,4,0.606181319,Phishing
https://www.paratime.vn,23,www.paratime.vn,5.375,0.066666667,15,0,vn,2,10,0.435,0,0,0,0,0,1,0.043,0,1,0,0,0,0,0,1,0,382,19206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,14,37,1,37,0,0,10,0.075977557,0.047669747,3.653756708,1,1.380952381,0,2,0.666666667,Legitimate
http://www.msonlineupdate.com,29,www.msonlineupdate.com,6.125,0.045454545,22,0,com,3,17,0.586,0,0,0,0,0,1,0.034,0,1,0,0,0,0,0,0,0,2,36,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069202491,0.046724665,3.958229169,1,1.296296296,0,2,0.636363636,Phishing
https://click-here-100483.weeblysite.com/,41,click-here-100483.weeblysite.com,11.625,0.03030303,32,0,com,3,22,0.537,6,0.146,0,0,0,5,0.122,0,1,1,1,0,0,1,1,0,68,67,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.046107106,0.040123577,4.314266245,0.75,1.205128205,1,4,0.46875,Phishing
https://ipfs.io/ipfs/QmXctLdiNwpvTTD26qYWiNxjQSVvhprQy5qyuuq7ZQ9V5Y,67,ipfs.io,16.375,0.016949153,7,0,io,2,50,0.746,6,0.09,0,0,0,3,0.045,0,0,1,52,0,0,0,1,0,576,2675,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039141243,0.034617207,4.931001037,1,1.060606061,0,2,1,Phishing
https://www.securitymedia.ru,28,www.securitymedia.ru,6,0.05,20,0,ru,2,15,0.536,0,0,0,0,0,1,0.036,0,1,0,0,0,0,0,1,0,136,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,8,0,0,6,0.067625306,0.044612261,3.87314068,1,1.307692308,0,2,0.65,Legitimate
https://www.rubyworks.com,25,www.rubyworks.com,5.625,0.058823529,17,0,com,3,12,0.48,0,0,0,0,0,1,0.04,0,1,0,0,0,0,0,1,0,7099,15153,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,37,2,17,154,0,20,0,3,7,0.072481355,0.040733307,3.74095326,1,1.347826087,0,2,0.705882353,Legitimate
https://docs.google.com/drawings/d/1B6HPjx4gJOL2V-RRt-dk5yjeg3QLogjGsHARUZwqars/preview,87,docs.google.com,26.375,0.012658228,15,0,com,3,65,0.747,6,0.069,0,0,0,8,0.092,0,1,1,64,0,0,0,1,0,533,3873,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044353482,0.036410574,5.138646601,1,1.094117647,0,3,1,Phishing
https://www.ayurvedacollege.com,31,www.ayurvedacollege.com,6.375,0.043478261,23,0,com,3,18,0.581,0,0,0,0,0,1,0.032,0,1,0,0,0,0,0,1,0,376,38386,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,7,5,7,8,0,9,0,0,9,0.061169587,0.042503591,4.116264616,1,1.275862069,0,2,0.826086957,Legitimate
https://pub-d6a943738ca948b7ab02b7265181a71e.r2.dev/ywlp.html,61,pub-d6a943738ca948b7ab02b7265181a71e.r2.dev,14.125,0.018867925,43,0,dev,3,25,0.41,23,0.377,0,0,0,5,0.082,0,1,1,10,0,0,1,1,0,529,120391,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,2,2,3,0,1,2,0,3,0,0.028109122,0.029952323,4.676440909,1,1.103448276,1,2,0.418604651,Phishing
https://www.glassartmagazine.com,32,www.glassartmagazine.com,6.5,0.041666667,24,0,com,3,19,0.594,0,0,0,0,0,1,0.031,0,1,0,0,0,0,0,1,0,4374,10435,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,104,19,21,357,7,373,0,2,8,0.0665925,0.044885346,3.964735179,1,1.266666667,0,2,0.75,Legitimate
http://electroquimico.com/style/cdigi.html,42,electroquimico.com,13.75,0.028571429,18,0,com,3,31,0.738,0,0,0,0,0,4,0.095,0,0,1,17,0,0,0,0,0,1012,50,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055506635,0.045907559,3.906198333,1,1.2,0,2,0.722222222,Phishing
https://att-updaatenow.weeblysite.com/,38,att-updaatenow.weeblysite.com,10.75,0.033333333,29,0,com,3,26,0.684,0,0,0,0,0,4,0.105,0,1,1,1,0,0,1,1,0,68,80,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.066652704,0.05069532,4.030493057,0.75,1.222222222,0,2,0.551724138,Phishing
https://xys41.cc/,17,xys41.cc,7.125,0.111111111,8,0,cc,2,5,0.294,2,0.118,0,0,0,2,0.118,0,0,1,1,0,0,0,1,0,2,25,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053006932,0.042725046,3.327819531,0.75,1.5,1,2,0.625,Phishing
https://cleanexchange.ru/,25,cleanexchange.ru,8.125,0.058823529,16,0,ru,2,15,0.6,0,0,0,0,0,2,0.08,0,0,1,1,0,0,0,1,0,632,336,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,38,8,10,26,0,30,0,0,0,0.053252158,0.044951658,3.772055209,0.75,1.333333333,0,2,0.6875,Phishing
https://orsotoscani5ito.blogspot.com,36,orsotoscani5ito.blogspot.com,7,0.035714286,28,0,com,3,25,0.694,1,0.028,0,0,0,2,0.056,0,1,0,0,0,0,1,1,0,534,3886,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.065257665,0.051422065,3.697429755,1,1.235294118,0,2,0.678571429,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vSnV-9DbvFRYJGsggH-CBPO0ak4sKGKbqtF7O0anQ8GHZV02VluxaztambSIsqUSiNyGkWlzOXm-uHr/pub?start=false&amp;loop=false&amp;delayms=3000,175,docs.google.com,52.875,0.005988024,15,0,com,3,134,0.766,14,0.08,3,1,0,15,0.109,0,1,1,108,1,0,1,1,0,533,3872,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041134903,0.038843064,5.524527698,1,0.924855491,1,12,1,Phishing
https://www.globalvaluechains.org,33,www.globalvaluechains.org,6.625,0.04,25,0,org,3,20,0.606,0,0,0,0,0,1,0.03,0,1,0,0,0,0,0,1,0,564,9381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,9,13,47,2,36,0,0,10,0.060131523,0.041944714,4.106949133,1,1.258064516,0,2,0.56,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vQNDeJ1TyzPkYF95teunK-JBs8v-p9luU0xiQcB N_RQzgTtYCKDAOWNr80As8XC0NMhngMrUcCXFg/pub?start=false&amp;loop=false&amp;delayms=3000,175,docs.google.com,52.375,0.006024096,15,0,com,3,132,0.754,16,0.091,3,1,0,15,0.109,0,1,1,107,1,0,1,1,0,533,3872,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042142769,0.039160474,5.517352671,1,0.930232558,1,12,1,Phishing
https://www.ancestraljourneys.org,33,www.ancestraljourneys.org,6.625,0.04,25,0,org,3,20,0.606,0,0,0,0,0,1,0.03,0,1,0,0,0,0,0,1,0,852,9381,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,12,4,12,130,2,131,0,40,10,0.065581793,0.044129861,4.018081794,1,1.258064516,0,2,0.84,Legitimate
https://fintpad.top/,20,fintpad.top,7.5,0.083333333,11,0,top,3,10,0.5,0,0,0,0,0,2,0.1,0,0,1,1,0,0,0,1,0,131,637,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.068788188,0.056046348,3.326360408,0.75,1.421052632,0,2,0.6364,Phishing
http://87.120.115.240/Downloads/j19_brushedgray_lifestyle.jpg.lnk,65,87.120.115.240,18.125,0.017241379,14,1,240,3,36,0.554,13,0.2,0,0,0,9,0.138,0,2,1,44,0,0,0,0,0,2,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.034593389,0.033290679,4.835812887,1,1.133333333,4,2,0.606181319,Phishing
http://87.120.115.240/Downloads/weinstndronshot-gosolarpower-solar-panels-palm-beach-boynton-beach-1.png.lnk,108,87.120.115.240,27.5,0.00990099,14,1,240,3,74,0.685,12,0.111,0,0,0,15,0.139,0,2,1,87,0,0,0,0,0,2,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.045512842,0.039417076,4.523798228,1,0.912621359,4,10,0.606181319,Phishing
https://sp609479.sitebeat.crazydomains.com,42,sp609479.sitebeat.crazydomains.com,8.25,0.029411765,34,0,com,3,25,0.595,6,0.143,0,0,0,3,0.071,0,2,0,0,0,0,0,1,1,11,97,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.049596179,0.042718912,4.342969206,1,1.205128205,0,2,0.470588235,Phishing
